,Lineage,parent,MIN(collection_date),parent_date,gap,N,M,S,E
946,B.1.222,B.1,2020-02-24,2020-01-01,54,0.0021512847,0.0012080994,0.0024351394,0.0006306384
947,B.1.223,B.1,2020-02-28,2020-01-01,58,0.0024212944,0.0014968011,0.0017795805,0.0015749233
948,B.1.224,B.1,2020-03-16,2020-01-01,75,0.0018171421,0.0013201748,0.0020316373,0.0013458992
949,B.1.225,B.1,2020-03-19,2020-01-01,78,0.0017726908,0.0012514513,0.0014625664,0.0012881216
950,B.1.227,B.1,2020-03-16,2020-01-01,75,0.0020789123,0.0013092318,0.0020607911,0.0013396465
951,B.1.229,B.1,2020-03-19,2020-01-01,78,0.0019191760,0.0008579549,0.0017056042,0.0012644794
952,B.1.23,B.1,2020-03-18,2020-01-01,77,0.0026950962,0.0012102567,0.0016084672,0.0012751843
953,B.1.231,B.1,2020-03-19,2020-01-01,78,0.0019789299,0.0012514513,0.0019920381,0.0012881216
954,B.1.232,B.1,2020-04-06,2020-01-01,96,0.0011678463,0.0007988696,0.0010506885,0.0007313033
955,B.1.233,B.1,2020-06-16,2020-01-01,167,0.0008652641,0.0003136138,0.0007007909,0.0002606630
956,B.1.234,B.1,2020-05-22,2020-01-01,142,0.0007823676,0.0005298069,0.0007011336,0.0004854072
957,B.1.235,B.1,2020-06-08,2020-01-01,159,0.0009057262,0.0005813395,0.0008675640,0.0006300361
958,B.1.236,B.1,2020-04-15,2020-01-01,105,0.0012904814,0.0007428209,0.0011008801,0.0007785365
959,B.1.237,B.1,2020-04-24,2020-01-01,114,0.0011450829,0.0008147764,0.0008731273,0.0004027084
960,B.1.238,B.1,2020-05-14,2020-01-01,134,0.0011587105,0.0007294732,0.0010947698,0.0007541390
961,B.1.239,B.1,2020-04-09,2020-01-01,99,0.0010995264,0.0007243576,0.0010373027,0.0007689665
962,B.1.240,B.1,2020-03-22,2020-01-01,81,0.0013810347,0.0005704327,0.0009419835,0.0004394884
963,B.1.240.1,B.1.240,2020-08-04,2020-03-22,135,0.0005207983,0.0005676243,0.0008752995,0.0006009371
964,B.1.240.2,B.1.240,2020-08-24,2020-03-22,155,0.0006036502,0.0004912183,0.0007391856,0.0005288389
965,B.1.241,B.1,2020-04-15,2020-01-01,105,0.0012260677,0.0006501227,0.0010498375,0.0005514201
966,B.1.242,B.1,2020-04-21,2020-01-01,111,0.0010438193,0.0008674034,0.0009738358,0.0009051665
967,B.1.243,B.1,2020-03-23,2020-01-01,82,0.0013814072,0.0006907545,0.0012070790,0.0008388011
968,B.1.243.1,B.1.243,2020-12-15,2020-03-23,267,0.0003076272,0.0002627655,0.0003906583,0.0006453238
969,B.1.243.2,B.1.243,2021-05-10,2020-03-23,413,0.0001635275,0.0001257710,0.0003084064,0.0001301047
970,B.1.245,B.1,2020-03-24,2020-01-01,83,0.0018123726,0.0011683396,0.0016679649,0.0012105239
971,B.1.247,B.1,2020-05-04,2020-01-01,124,0.0010338670,0.0007973619,0.0010512819,0.0008102700
972,B.1.248,B.1,2020-03-28,2020-01-01,87,0.0015738919,0.0011219908,0.0015750441,0.0011548676
973,B.1.249,B.1,2020-04-11,2020-01-01,101,0.0015468223,0.0009664673,0.0015581609,0.0010220665
974,B.1.250,B.1,2020-03-12,2020-01-01,71,0.0018940102,0.0013413910,0.0017750224,0.0014873064
975,B.1.251,B.1,2020-06-01,2020-01-01,152,0.0010124416,0.0006393146,0.0008582335,0.0006610098
976,B.1.252,B.1,2020-03-27,2020-01-01,86,0.0017085266,0.0011298002,0.0015825650,0.0009112318
977,B.1.254,B.1,2020-04-06,2020-01-01,96,0.0016952595,0.0010486581,0.0014034615,0.0010361696
978,B.1.256,B.1,2020-03-22,2020-01-01,81,0.0020097533,0.0012051013,0.0016534134,0.0012404134
979,B.1.258,B.1,2020-03-22,2020-01-01,81,0.0014358485,0.0010517602,0.0018185435,0.0009394718
980,B.1.258.10,B.1.258,2020-09-17,2020-03-22,179,0.0004195058,0.0001381032,0.0002930635,0.0002295951
981,B.1.258.11,B.1.258,2020-07-01,2020-03-22,176,0.0004032827,0.0000800187,0.0003796924,0.0002291875
982,B.1.258.12,B.1.258,2020-09-20,2020-03-22,182,0.0004069943,0.0001372269,0.0003294853,0.0002208416
983,B.1.258.14,B.1.258,2020-10-06,2020-03-22,198,0.0005606030,0.0001620834,0.0002549986,0.0001482864
984,B.1.258.15,B.1.258,2020-11-10,2020-03-22,233,0.0004076363,0.0001042280,0.0002893771,0.0001725029
985,B.1.258.16,B.1.258,2020-11-23,2020-03-22,246,0.0002879198,0.0000633262,0.0002175207,0.0001354513
986,B.1.258.17,B.1.258,2020-08-28,2020-03-22,159,0.0002548350,0.0001381499,0.0004110297,0.0000884115
987,B.1.258.18,B.1.258,2020-10-05,2020-03-22,197,0.0004276830,0.0001232747,0.0003870996,0.0002040262
988,B.1.258.19,B.1.258,2020-11-23,2020-03-22,246,0.0002997635,0.0000983318,0.0002664815,0.0001627402
989,B.1.258.2,B.1.258,2020-07-03,2020-03-22,103,0.0006630113,0.0002357869,0.0007881830,0.0004026621
990,B.1.258.20,B.1.258,2020-09-23,2020-03-22,185,0.0009339706,0.0001986929,0.0003804552,0.0002172604
991,B.1.258.21,B.1.258,2020-10-08,2020-03-22,200,0.0004499523,0.0001319351,0.0003734669,0.0002011291
992,B.1.258.22,B.1.258,2020-12-07,2020-03-22,260,0.0003028486,0.0000858573,0.0002781598,0.0001547367
993,B.1.258.23,B.1.258,2020-11-18,2020-03-22,241,0.0004386637,0.0002533818,0.0004390482,0.0003393764
994,B.1.258.24,B.1.258,2020-11-25,2020-03-22,248,0.0002624829,0.0001062673,0.0003293754,0.0001620692
995,B.1.258.3,B.1.258,2020-07-06,2020-03-22,106,0.0006064764,0.0002041550,0.0004602821,0.0002453764
996,B.1.258.4,B.1.258,2020-09-03,2020-03-22,165,0.0003877474,0.0001463742,0.0004106178,0.0002436417
997,B.1.258.5,B.1.258,2020-09-09,2020-03-22,171,0.0003787932,0.0001409573,0.0004828494,0.0002350477
998,B.1.258.6,B.1.258,2020-09-10,2020-03-22,172,0.0004392103,0.0001439963,0.0004381696,0.0002380528
999,B.1.258.7,B.1.258,2020-08-29,2020-03-22,160,0.0004756068,0.0001479367,0.0004745287,0.0002450326
1000,B.1.258.9,B.1.258,2020-08-31,2020-03-22,162,0.0003634610,0.0001397451,0.0003736106,0.0001374814
1001,B.1.260,B.1,2020-03-24,2020-01-01,83,0.0013022109,0.0008690009,0.0018132788,0.0020012142
1002,B.1.263,B.1,2020-03-19,2020-01-01,78,0.0019996369,0.0012665504,0.0019377841,0.0012881216
1003,B.1.264,B.1,2020-03-13,2020-01-01,72,0.0015909241,0.0009119546,0.0012666873,0.0007098428
1004,B.1.264.1,B.1.264,2020-08-26,2020-03-13,166,0.0004301021,0.0004271337,0.0006292707,0.0007701129
1005,B.1.265,B.1,2020-03-15,2020-01-01,74,0.0018143626,0.0011947740,0.0015242006,0.0012436230
1006,B.1.267,B.1,2020-03-24,2020-01-01,83,0.0017877724,0.0011760627,0.0017994790,0.0012105239
1007,B.1.268,B.1,2020-03-18,2020-01-01,77,0.0017266861,0.0009654120,0.0016266859,0.0013048505
1008,B.1.270,B.1,2020-03-18,2020-01-01,77,0.0017689739,0.0010702153,0.0015046163,0.0012840662
1009,B.1.273,B.1,2020-03-13,2020-01-01,72,0.0021572426,0.0011608090,0.0016155253,0.0011232949
1010,B.1.274,B.1,2020-04-13,2020-01-01,103,0.0013130999,0.0009477010,0.0012833261,0.0009754707
1011,B.1.276,B.1,2020-03-22,2020-01-01,81,0.0016750761,0.0012051013,0.0018962330,0.0012404134
1012,B.1.277,B.1,2020-03-04,2020-01-01,63,0.0022809359,0.0016559564,0.0020518195,0.0016442765
1013,B.1.279,B.1,2020-03-15,2020-01-01,74,0.0018338652,0.0011626106,0.0019236611,0.0004544425
1014,B.1.280,B.1,2020-06-27,2020-01-01,178,0.0006856515,0.0005319578,0.0007220731,0.0005765910
1015,B.1.281,B.1,2020-04-08,2020-01-01,98,0.0015767563,0.0010036768,0.0015468912,0.0010252396
1016,B.1.282,B.1,2020-06-01,2020-01-01,152,0.0009240770,0.0006421921,0.0009690486,0.0006610098
1017,B.1.284,B.1,2020-03-16,2020-01-01,75,0.0016687279,0.0012943653,0.0015802096,0.0013230490
1018,B.1.285,B.1,2020-06-10,2020-01-01,161,0.0010380769,0.0006062932,0.0009469236,0.0006574919
1019,B.1.287,B.1,2020-05-13,2020-01-01,153,0.0009132400,0.0006378899,0.0008586811,0.0004566601
1020,B.1.289,B.1,2020-03-29,2020-01-01,88,0.0013478799,0.0009957208,0.0014527375,0.0006411559
1021,B.1.291,B.1,2020-04-21,2020-01-01,111,0.0012507908,0.0008647842,0.0012526111,0.0009051665
1022,B.1.292,B.1,2020-03-29,2020-01-01,91,0.0017150096,0.0010726725,0.0015119927,0.0011212153
1023,B.1.293,B.1,2020-03-16,2020-01-01,75,0.0018938121,0.0008638697,0.0012311458,0.0013275535
1024,B.1.294,B.1,2020-06-16,2020-01-01,167,0.0007784509,0.0005734934,0.0007035381,0.0003303276
1025,B.1.298,B.1,2020-03-20,2020-01-01,79,0.0016727706,0.0011933766,0.0016804932,0.0011783526
1026,B.1.3,B.1,2020-03-30,2020-01-01,89,0.0013846049,0.0008530130,0.0011244706,0.0010150266
1027,B.1.301,B.1,2020-03-29,2020-01-01,88,0.0012799535,0.0008318105,0.0013723453,0.0011123763
1028,B.1.302,B.1,2020-03-12,2020-01-01,71,0.0017618173,0.0010924385,0.0017260134,0.0014151195
1029,B.1.304,B.1,2020-05-05,2020-01-01,125,0.0011943181,0.0007809056,0.0012513167,0.0008037879
1030,B.1.305,B.1,2020-06-04,2020-01-01,155,0.0008732486,0.0005503842,0.0008486498,0.0006525180
1031,B.1.306,B.1,2020-06-03,2020-01-01,154,0.0008697206,0.0006270337,0.0008092278,0.0005877243
1032,B.1.308,B.1,2020-03-18,2020-01-01,77,0.0018779557,0.0012892711,0.0020589278,0.0013048505
1033,B.1.309,B.1,2020-04-26,2020-01-01,116,0.0013230832,0.0007777781,0.0011833447,0.0008661507
1034,B.1.310,B.1,2020-04-01,2020-01-01,91,0.0017097379,0.0010726725,0.0015912702,0.0011041042
1035,B.1.311,B.1,2020-03-31,2020-01-01,90,0.0013190491,0.0007560787,0.0012421104,0.0008063995
1036,B.1.313,B.1,2020-04-01,2020-01-01,91,0.0012754089,0.0007246568,0.0012226448,0.0009738659
1037,B.1.314,B.1,2020-03-13,2020-01-01,72,0.0019749084,0.0013400979,0.0017289443,0.0011725446
1038,B.1.315,B.1,2020-03-25,2020-01-01,84,0.0018441424,0.0007726772,0.0017162928,0.0018499529
1039,B.1.316,B.1,2020-04-29,2020-01-01,119,0.0013114389,0.0008202790,0.0012205051,0.0008443150
1040,B.1.318,B.1,2020-06-22,2020-01-01,173,0.0009093304,0.0005642382,0.0006986602,0.0005807716
1041,B.1.319,B.1,2020-03-05,2020-01-01,64,0.0018421737,0.0013371384,0.0017221378,0.0013766236
1042,B.1.320,B.1,2020-03-07,2020-01-01,66,0.0020739454,0.0011863953,0.0018331750,0.0013903316
1043,B.1.321,B.1,2020-03-09,2020-01-01,68,0.0022938210,0.0014474470,0.0021715120,0.0014775512
1044,B.1.323,B.1,2020-03-13,2020-01-01,72,0.0018867291,0.0011954362,0.0018232012,0.0014168122
1045,B.1.324,B.1,2020-03-15,2020-01-01,74,0.0013531687,0.0008121371,0.0012283193,0.0011476383
1046,B.1.325,B.1,2020-05-27,2020-01-01,147,0.0008907926,0.0005309671,0.0008154354,0.0006745485
1047,B.1.326,B.1,2020-04-25,2020-01-01,115,0.0009844041,0.0008503287,0.0010626666,0.0008736825
1048,B.1.328,B.1,2020-05-23,2020-01-01,143,0.0010862747,0.0006826098,0.0010768182,0.0007026118
1049,B.1.329,B.1,2020-03-18,2020-01-01,77,0.0017202447,0.0011462360,0.0014325963,0.0004240840
1050,B.1.330,B.1,2020-03-24,2020-01-01,83,0.0017518091,0.0011758937,0.0017481010,0.0012170326
1051,B.1.332,B.1,2020-03-07,2020-01-01,66,0.0020250674,0.0010255211,0.0016444495,0.0010639214
1052,B.1.333,B.1,2020-03-17,2020-01-01,76,0.0019094324,0.0011690261,0.0018703127,0.0012070603
1053,B.1.334,B.1,2020-03-20,2020-01-01,79,0.0015249629,0.0012138428,0.0015939553,0.0012718163
1054,B.1.335,B.1,2020-04-28,2020-01-01,118,0.0013257103,0.0007769118,0.0011046044,0.0008143227
1055,B.1.336,B.1,2020-03-13,2020-01-01,72,0.0016934039,0.0010544217,0.0018438818,0.0012926271
1056,B.1.337,B.1,2020-07-03,2020-01-01,184,0.0006418501,0.0003424374,0.0004821573,0.0004796879
1057,B.1.338,B.1,2020-03-16,2020-01-01,75,0.0027503032,0.0009342430,0.0015295828,0.0009545024
1058,B.1.340,B.1,2020-05-19,2020-01-01,139,0.0009972339,0.0006244700,0.0008305366,0.0005189750
1059,B.1.341,B.1,2020-04-25,2020-01-01,115,0.0013529230,0.0008428513,0.0012228103,0.0008736825
1060,B.1.342,B.1,2020-05-23,2020-01-01,143,0.0010893592,0.0006826098,0.0010816146,0.0007315958
1061,B.1.343,B.1,2020-03-09,2020-01-01,68,0.0018687528,0.0014307338,0.0021055104,0.0014970270
1062,B.1.344,B.1,2020-03-12,2020-01-01,71,0.0015882870,0.0020781882,0.0016387339,0.0012790072
1063,B.1.346,B.1,2020-06-27,2020-01-01,178,0.0007824491,0.0005205552,0.0007194003,0.0005274452
1064,B.1.348,B.1,2020-10-07,2020-01-01,280,0.0004911075,0.0003486186,0.0004943478,0.0002718471
1065,B.1.349,B.1,2020-06-05,2020-01-01,156,0.0007947951,0.0005248118,0.0007015439,0.0005030804
1066,B.1.35,B.1,2020-03-20,2020-01-01,79,0.0016602494,0.0010416178,0.0017665938,0.0012772531
1067,B.1.350,B.1,2020-03-13,2020-01-01,72,0.0020644940,0.0013172549,0.0019364704,0.0013962633
1068,B.1.350.1,B.1.350,2020-05-25,2020-03-13,73,0.0002498473,0.0001200905,0.0008134375,0.0000041191
1069,B.1.351,B.1,2020-02-18,2020-01-01,244,0.0006793501,0.0005240381,0.0005329149,0.0004989917
1070,B.1.351.1,B.1.351,2020-11-24,2020-02-18,293,0.0007252099,0.0006082779,0.0006525815,0.0009299533
1071,B.1.351.2,B.1.351,2020-11-03,2020-02-18,259,0.0008252917,0.0006801592,0.0006179352,0.0006663838
1072,B.1.351.3,B.1.351,2021-01-24,2020-02-18,341,0.0005905535,0.0005211796,0.0004250062,0.0005106776
1073,B.1.351.5,B.1.351,2020-05-10,2020-02-18,82,0.0022603173,0.0021510055,0.0018846348,0.0020051727
1074,B.1.354,B.1,2020-03-12,2020-01-01,71,0.0015251568,0.0014685347,0.0019734461,0.0014151195
1075,B.1.355,B.1,2020-05-09,2020-01-01,129,0.0010164344,0.0006353262,0.0010127319,0.0007788642
1076,B.1.356,B.1,2020-02-28,2020-01-01,58,0.0023869137,0.0015994821,0.0021324973,0.0016124812
1077,B.1.357,B.1,2020-05-21,2020-01-01,141,0.0010668023,0.0006894939,0.0010205463,0.0004365165
1078,B.1.358,B.1,2020-04-01,2020-01-01,91,0.0017140460,0.0010726725,0.0016941749,0.0011041042
1079,B.1.359,B.1,2020-03-09,2020-01-01,68,0.0020070553,0.0014300228,0.0017919151,0.0014775512
1080,B.1.36,B.1,2020-02-16,2020-01-01,46,0.0022859079,0.0016988117,0.0023084800,0.0015401615
1081,B.1.36.1,B.1.36,2020-01-10,2020-02-16,-37,0.0020695153,0.0008209576,0.0016483040,0.0006203258
1082,B.1.36.10,B.1.36,2020-04-24,2020-02-16,68,0.0012096825,0.0006435997,0.0011678115,0.0004315759
1083,B.1.36.12,B.1.36,2020-06-12,2020-02-16,117,0.0006512634,0.0002884937,0.0007668709,0.0003983368
1084,B.1.36.16,B.1.36,2020-05-03,2020-02-16,77,0.0011474696,0.0003496440,0.0010998342,0.0005419061
1085,B.1.36.17,B.1.36,2020-07-16,2020-02-16,151,0.0004301294,0.0001702529,0.0003986749,0.0002828943
1086,B.1.36.18,B.1.36,2020-06-05,2020-02-16,110,0.0007110689,0.0002683110,0.0006371514,0.0004011595
1087,B.1.36.19,B.1.36,2020-06-17,2020-02-16,122,0.0006791589,0.0002570098,0.0005524697,0.0002815341
1088,B.1.36.2,B.1.36,2020-09-27,2020-02-16,224,0.0003822792,0.0001500270,0.0006086794,0.0002084701
1089,B.1.36.20,B.1.36,2020-08-20,2020-02-16,186,0.0004548156,0.0002161345,0.0003665327,0.0002602407
1090,B.1.36.21,B.1.36,2020-10-07,2020-02-16,234,0.0003659003,0.0001182284,0.0003819056,0.0001978490
1091,B.1.36.22,B.1.36,2020-06-04,2020-02-16,109,0.0006976352,0.0002451677,0.0005978653,0.0001853873
1092,B.1.36.23,B.1.36,2020-05-08,2020-02-16,82,0.0008772416,0.0005213911,0.0008976823,0.0006465938
1093,B.1.36.24,B.1.36,2020-06-04,2020-02-16,109,0.0007265486,0.0003173464,0.0006845306,0.0003671457
1094,B.1.36.25,B.1.36,2020-10-12,2020-02-16,239,0.0003455208,0.0001300195,0.0003208803,0.0016864252
1095,B.1.36.26,B.1.36,2020-08-26,2020-02-16,192,0.0007702189,0.0001636649,0.0003915809,0.0001907654
1096,B.1.36.27,B.1.36,2020-09-18,2020-02-16,215,0.0004011273,0.0001582783,0.0004645268,0.0002192366
1097,B.1.36.28,B.1.36,2020-09-09,2020-02-16,206,0.0002687007,0.0002047197,0.0003576632,0.0002288149
1098,B.1.36.29,B.1.36,2020-06-27,2020-02-16,132,0.0004566226,0.0001765284,0.0003969877,0.0001494042
1099,B.1.36.31,B.1.36,2020-03-08,2020-02-16,21,0.0030592751,0.0012978200,0.0023485498,0.0035273543
1100,B.1.36.33,B.1.36,2020-05-23,2020-02-16,97,0.0008303379,0.0003479769,0.0007914057,0.0004859368
1101,B.1.36.34,B.1.36,2020-06-10,2020-02-16,115,0.0006817950,0.0003487303,0.0008277184,0.0004351095
1102,B.1.36.35,B.1.36,2020-09-25,2020-02-16,222,0.0003058455,0.0001069738,0.0002899918,0.0001126577
1103,B.1.36.36,B.1.36,2020-09-05,2020-02-16,202,0.0004256359,0.0001081239,0.0003726665,0.0002183241
1104,B.1.36.37,B.1.36,2020-10-06,2020-02-16,233,0.0006116889,0.0000999287,0.0003629396,0.0002015530
1105,B.1.36.38,B.1.36,2020-06-08,2020-02-16,113,0.0005841687,0.0002486481,0.0006472964,0.0004576208
1106,B.1.36.39,B.1.36,2020-09-21,2020-02-16,218,0.0008981742,0.0001197163,0.0003024665,0.0002146268
1107,B.1.36.7,B.1.36,2020-08-17,2020-02-16,183,0.0004287500,0.0001869273,0.0004231088,0.0002575417
1108,B.1.36.8,B.1.36,2020-04-11,2020-02-16,55,0.0011812952,0.0003327693,0.0010747096,0.0003717209
1109,B.1.36.9,B.1.36,2020-04-21,2020-02-16,65,0.0011635435,0.0003740585,0.0009684265,0.0007151310
1110,B.1.360,B.1,2020-03-17,2020-01-01,76,0.0018657798,0.0012847818,0.0016742684,0.0013043473
1111,B.1.361,B.1,2020-04-15,2020-01-01,105,0.0011053095,0.0008333910,0.0009316734,0.0005523520
1112,B.1.362,B.1,2020-04-03,2020-01-01,93,0.0014886193,0.0008057287,0.0012552498,0.0006061116
1113,B.1.362.1,B.1.362,2020-09-19,2020-04-03,169,0.0002150960,0.0002130012,0.0004411327,0.0003360392
1114,B.1.362.2,B.1.362,2020-09-01,2020-04-03,151,0.0002392281,0.0002343254,0.0004155595,0.0002998796
1115,B.1.363,B.1,2020-06-19,2020-01-01,170,0.0006583906,0.0009168009,0.0007297463,0.0005271929
1116,B.1.366,B.1,2020-04-27,2020-01-01,117,0.0011303297,0.0006690935,0.0009541696,0.0007775034
1117,B.1.367,B.1,2020-07-13,2020-01-01,194,0.0006975400,0.0003670968,0.0005509304,0.0003252972
1118,B.1.369,B.1,2020-03-11,2020-01-01,70,0.0019001386,0.0010290070,0.0015797411,0.0011539710
1119,B.1.369.1,B.1.369,2020-12-29,2020-03-11,293,0.0001554813,0.0001393285,0.0002851991,0.0001237353
1120,B.1.37,B.1,2020-03-10,2020-01-01,69,0.0021913488,0.0014146841,0.0021486948,0.0014561375
1121,B.1.370,B.1,2020-03-19,2020-01-01,78,0.0017969088,0.0011100008,0.0017230521,0.0012828965
1122,B.1.371,B.1,2020-03-08,2020-01-01,67,0.0022258861,0.0013125292,0.0020934235,0.0013435214
1123,B.1.372,B.1,2020-03-30,2020-01-01,89,0.0017480424,0.0010972693,0.0015714840,0.0011289156
1124,B.1.375,B.1,2020-09-14,2020-01-01,257,0.0003696977,0.0003450654,0.0004117411,0.0002891404
1125,B.1.377,B.1,2020-04-04,2020-01-01,94,0.0012202360,0.0006158447,0.0009713725,0.0004722551
1126,B.1.378,B.1,2020-03-14,2020-01-01,73,0.0011175402,0.0004990437,0.0010171560,0.0005816462
1127,B.1.379,B.1,2020-03-16,2020-01-01,75,0.0021422090,0.0011635323,0.0012087159,0.0006145224
1128,B.1.38,B.1,2020-03-17,2020-01-01,76,0.0021429967,0.0012843842,0.0020230101,0.0013220195
1129,B.1.380,B.1,2020-03-04,2020-01-01,63,0.0018361853,0.0008299443,0.0022267817,0.0015809167
1130,B.1.381,B.1,2020-04-14,2020-01-01,104,0.0011390707,0.0008522385,0.0012355891,0.0009590790
1131,B.1.382,B.1,2020-03-16,2020-01-01,75,0.0019306432,0.0012354713,0.0018506068,0.0011323007
1132,B.1.383,B.1,2020-03-01,2020-01-01,60,0.0022771149,0.0016023200,0.0021655559,0.0009805603
1133,B.1.384,B.1,2020-03-15,2020-01-01,74,0.0021292950,0.0011519382,0.0016070551,0.0010640719
1134,B.1.385,B.1,2020-06-22,2020-01-01,173,0.0008297686,0.0005577907,0.0006637895,0.0005747498
1135,B.1.387,B.1,2020-03-06,2020-01-01,65,0.0017563635,0.0015067181,0.0019763415,0.0015556473
1136,B.1.388,B.1,2020-06-10,2020-01-01,161,0.0009747384,0.0006143965,0.0009770781,0.0006240589
1137,B.1.389,B.1,2020-04-12,2020-01-01,214,0.0006037846,0.0004308529,0.0006434920,0.0004518755
1138,B.1.39,B.1,2020-03-09,2020-01-01,68,0.0018686064,0.0014246286,0.0018592869,0.0011945524
1139,B.1.390,B.1,2020-03-25,2020-01-01,84,0.0014072906,0.0011411739,0.0012975273,0.0011510305
1140,B.1.391,B.1,2020-03-09,2020-01-01,68,0.0019925793,0.0012763823,0.0018853007,0.0013891641
1141,B.1.393,B.1,2020-05-29,2020-01-01,149,0.0010490186,0.0009737220,0.0009409158,0.0006586140
1142,B.1.395,B.1,2020-03-06,2020-01-01,65,0.0015835692,0.0008211261,0.0011301543,0.0004489178
1143,B.1.396,B.1,2020-06-10,2020-01-01,161,0.0008463054,0.0005347200,0.0007687583,0.0004923787
1144,B.1.397,B.1,2020-04-07,2020-01-01,97,0.0012647261,0.0007639392,0.0009305581,0.0006796857
1145,B.1.398,B.1,2020-01-10,2020-01-01,9,0.0156702423,0.0101099728,0.0135075421,0.0113155894
1146,B.1.399,B.1,2020-04-26,2020-01-01,116,0.0009841870,0.0005514918,0.0007768913,0.0004788544
1147,B.1.40,B.1,2020-03-18,2020-01-01,77,0.0019153838,0.0012736444,0.0018792688,0.0013588080
1148,B.1.400,B.1,2020-04-15,2020-01-01,105,0.0008979023,0.0005613455,0.0007355164,0.0003586256
1149,B.1.400.1,B.1.400,2020-11-09,2020-04-15,208,0.0002872003,0.0002411273,0.0004531975,0.0004491384
1150,B.1.401,B.1,2020-06-04,2020-01-01,155,0.0008894673,0.0004785999,0.0007097573,0.0005171678
1151,B.1.402,B.1,2020-06-19,2020-01-01,170,0.0008205971,0.0004797483,0.0007657732,0.0004898602
1152,B.1.403,B.1,2020-04-07,2020-01-01,97,0.0013824738,0.0010867268,0.0011170406,0.0009094016
1153,B.1.404,B.1,2020-07-06,2020-01-01,187,0.0004953402,0.0003075301,0.0006093154,0.0003459663
1154,B.1.405,B.1,2020-04-30,2020-01-01,120,0.0011503517,0.0006898005,0.0011782515,0.0008437051
1155,B.1.406,B.1,2020-07-06,2020-01-01,187,0.0007840785,0.0005014269,0.0007650002,0.0004340527
1156,B.1.407,B.1,2020-06-09,2020-01-01,160,0.0009823907,0.0006117562,0.0009603885,0.0006279593
1157,B.1.408,B.1,2020-05-12,2020-01-01,132,0.0010275885,0.0007153648,0.0010794086,0.0006637514
1158,B.1.409,B.1,2020-09-23,2020-01-01,266,0.0004782360,0.0003053091,0.0004552636,0.0003240851
1159,B.1.411,B.1,2020-10-03,2020-01-01,276,0.0005333592,0.0003687136,0.0005773576,0.0005290764
1160,B.1.413,B.1,2020-03-12,2020-01-01,71,0.0017648282,0.0012785968,0.0016979028,0.0011486078
1161,B.1.415,B.1,2020-03-16,2020-01-01,75,0.0019308781,0.0009561913,0.0016120151,0.0013396465
1162,B.1.415.1,B.1.415,2021-05-07,2020-03-16,417,0.0000489653,0.0000611452,0.0002027883,0.0001010349
1163,B.1.416,B.1,2020-04-03,2020-01-01,93,0.0011489874,0.0003282427,0.0011043701,0.0008054176
1164,B.1.416.1,B.1.416,2020-07-24,2020-04-03,112,0.0007816913,0.0007002577,0.0005514993,0.0002018466
1165,B.1.417,B.1,2020-04-02,2020-01-01,92,0.0016952507,0.0010610131,0.0016056459,0.0010921031
1166,B.1.418,B.1,2020-04-24,2020-01-01,114,0.0013647908,0.0008547514,0.0011785900,0.0008813464
1167,B.1.420,B.1,2020-03-11,2020-01-01,75,0.0018979667,0.0015003164,0.0022714844,0.0031908753
1168,B.1.421,B.1,2020-07-15,2020-01-01,196,0.0006352044,0.0004646654,0.0006584208,0.0003237121
1169,B.1.422,B.1,2020-03-13,2020-01-01,72,0.0020304125,0.0011035943,0.0018531795,0.0013148015
1170,B.1.423,B.1,2020-07-01,2020-01-01,182,0.0007623124,0.0005294369,0.0007863718,0.0005520521
1171,B.1.424,B.1,2020-03-16,2020-01-01,75,0.0017814003,0.0009522279,0.0016580633,0.0013396465
1172,B.1.425,B.1,2020-05-07,2020-01-01,127,0.0009763230,0.0005032747,0.0009037518,0.0006170512
1173,B.1.426,B.1,2020-04-06,2020-01-01,96,0.0014009700,0.0008711922,0.0012336825,0.0009804596
1174,B.1.427,B.1,2020-04-11,2020-01-01,101,0.0011262582,0.0006511766,0.0015024667,0.0004322436
1175,B.1.428,B.1,2020-03-03,2020-01-01,62,0.0018019255,0.0012848907,0.0017861193,0.0007904743
1176,B.1.428.1,B.1.428,2020-05-07,2020-03-03,65,0.0009872476,0.0007538101,0.0020708654,0.0017685241
1177,B.1.428.2,B.1.428,2020-04-07,2020-03-03,35,0.0019676656,0.0014736049,0.0039723747,0.0032844019
1178,B.1.428.3,B.1.428,2020-06-03,2020-03-03,92,0.0015967102,0.0004971641,0.0015245319,0.0011846716
1179,B.1.429,B.1,2020-01-26,2020-01-01,25,0.0041366307,0.0027620923,0.0047702327,0.0018415773
1180,B.1.429.1,B.1.429,2020-11-28,2020-01-26,307,0.0005837374,0.0002705403,0.0004614973,0.0002305408
1181,B.1.431,B.1,2020-03-30,2020-01-01,89,0.0017512560,0.0010967775,0.0017350138,0.0011289156
1182,B.1.432,B.1,2020-04-25,2020-01-01,115,0.0011548606,0.0008269698,0.0010946449,0.0008748364
1183,B.1.433,B.1,2020-09-10,2020-01-01,253,0.0005111915,0.0003081627,0.0005401798,0.0002528413
1184,B.1.434,B.1,2020-03-22,2020-01-01,81,0.0029189728,0.0012051013,0.0017242469,0.0012666327
1185,B.1.435,B.1,2020-04-10,2020-01-01,100,0.0012522363,0.0007347434,0.0014834208,0.0003061518
1186,B.1.436,B.1,2020-07-08,2020-01-01,189,0.0006337307,0.0003357471,0.0005078955,0.0001395769
